Country_A_sales_actuals_monthly__vehiclegroup01__orderintake,Country_A_sales_actuals_monthly__vehiclegroup01__retail,Country_A_sales_flow_monthly__vehiclegroup01__cp8,Country_A_sales_stock_monthly__vehiclegroup01__physical,Country_A_sales_stock_monthly__vehiclegroup01__grossall,Country_A_sales_stock_monthly__vehiclegroup01__netimporteranddealer,Country_A_customer_vehicle_relationships__vehiclegroup01__terminated_cars,Country_A_customer_vehicle_relationships__vehiclegroup01__active_cars,Country_A_leads__vehiclegroup01__won,Country_A_leads__vehiclegroup01__first_touch_point,Country_A_leads__vehiclegroup01__lost,Country_A_leasing_contracts__vehiclegroup01__end,Country_A_leasing_contracts__vehiclegroup01__start,Country_A_premises__vehiclegroup01__flag_order_start,Country_A_premises__vehiclegroup01__in_sales,Country_A_premises__vehiclegroup01__flag_production_start,Country_A_premises__vehiclegroup01__in_production,Country_A_quota__vehiclegroup01__aq,Country_A_global_consumer__automobiles,Country_A_global_consumer__disposable_income_index_constant_2015_us,Country_A_global_consumer__disposable_income_index_current_us,Country_A_global_consumer__employment,Country_A_global_consumer__female_employment,Country_A_global_consumer__female_unemployment_rate,Country_A_global_consumer__gross_domestic_product_constant_2015_us,Country_A_global_consumer__gross_domestic_product_current_us,Country_A_global_consumer__households,Country_A_global_consumer__male_employment,Country_A_global_consumer__male_unemployment_rate,Country_A_global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_0_5k_current_us,Country_A_global_consumer__millions_of_households_w_inc_0_5k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_100_150k_current_us,Country_A_global_consumer__millions_of_households_w_inc_100_150k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_10_15k_current_us,Country_A_global_consumer__millions_of_households_w_inc_10_15k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_150k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_150k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_150k_current_us,Country_A_global_consumer__millions_of_households_w_inc_150k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_15_20k_current_us,Country_A_global_consumer__millions_of_households_w_inc_15_20k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_20_30k_current_us,Country_A_global_consumer__millions_of_households_w_inc_20_30k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_30_40k_current_us,Country_A_global_consumer__millions_of_households_w_inc_30_40k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_40_50k_current_us,Country_A_global_consumer__millions_of_households_w_inc_40_50k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_50_60k_current_us,Country_A_global_consumer__millions_of_households_w_inc_50_60k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_5_10k_current_us,Country_A_global_consumer__millions_of_households_w_inc_5_10k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_60_70k_current_us,Country_A_global_consumer__millions_of_households_w_inc_60_70k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_70_80k_current_us,Country_A_global_consumer__millions_of_households_w_inc_70_80k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_80_90k_current_us,Country_A_global_consumer__millions_of_households_w_inc_80_90k_current_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us,Country_A_global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us_ppp,Country_A_global_consumer__millions_of_households_w_inc_90_100k_current_us,Country_A_global_consumer__millions_of_households_w_inc_90_100k_current_us_ppp,Country_A_global_consumer__total_population,Country_A_global_consumer__total_population_0_to_14,Country_A_global_consumer__total_population_0_to_4,Country_A_global_consumer__total_population_10_to_14,Country_A_global_consumer__total_population_15_to_19,Country_A_global_consumer__total_population_15_to_64,Country_A_global_consumer__total_population_20_to_24,Country_A_global_consumer__total_population_25_to_29,Country_A_global_consumer__total_population_30_to_34,Country_A_global_consumer__total_population_35_to_39,Country_A_global_consumer__total_population_40_to_44,Country_A_global_consumer__total_population_45_to_49,Country_A_global_consumer__total_population_50_to_54,Country_A_global_consumer__total_population_55_to_59,Country_A_global_consumer__total_population_5_to_9,Country_A_global_consumer__total_population_60_to_64,Country_A_global_consumer__total_population_65,Country_A_global_consumer__total_population_65_to_69,Country_A_global_consumer__total_population_70_to_74,Country_A_global_consumer__total_population_75,Country_A_global_consumer__unemployment_rate,Country_A_global_consumer__urban_population,Country_A_global_economy__employment_salary_paid_employees__persons,Country_A_global_economy__employment_self_employed_workers__persons,Country_A_global_economy__employment_total__persons,Country_A_global_economy__full_employment_potential_real_gdp__euro,Country_A_global_economy__number_of_households__number,Country_A_global_economy__unemployment__persons,Country_A_global_economy__unemployment_rate__percentage,Country_C_sales_actuals_monthly__vehiclegroup01__orderintake,Country_C_sales_actuals_monthly__vehiclegroup01__retail,Country_C_sales_flow_monthly__vehiclegroup01__cp8,Country_C_sales_stock_monthly__vehiclegroup01__physical,Country_C_sales_stock_monthly__vehiclegroup01__grossall,Country_C_sales_stock_monthly__vehiclegroup01__netimporteranddealer,Country_C_customer_vehicle_relationships__vehiclegroup01__terminated_cars,Country_C_customer_vehicle_relationships__vehiclegroup01__active_cars,Country_C_leads__vehiclegroup01__won,Country_C_leads__vehiclegroup01__first_touch_point,Country_C_leads__vehiclegroup01__lost,Country_C_leasing_contracts__vehiclegroup01__end,Country_C_leasing_contracts__vehiclegroup01__start,Country_C_premises__vehiclegroup01__flag_order_start,Country_C_premises__vehiclegroup01__in_sales,Country_C_premises__vehiclegroup01__flag_production_start,Country_C_premises__vehiclegroup01__in_production,Country_C_quota__vehiclegroup01__aq,Country_C_global_consumer__automobiles,Country_C_global_consumer__average_disposable_income_of_urban_households_nominal,Country_C_global_consumer__average_disposable_income_of_urban_households_real,Country_C_global_consumer__disposable_income_index_constant_2015_us,Country_C_global_consumer__disposable_income_index_current_us,Country_C_global_consumer__employment,Country_C_global_consumer__female_employment,Country_C_global_consumer__female_unemployment_rate,Country_C_global_consumer__gross_domestic_product_constant_2015_us,Country_C_global_consumer__gross_domestic_product_current_us,Country_C_global_consumer__households,Country_C_global_consumer__male_employment,Country_C_global_consumer__male_unemployment_rate,Country_C_global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_0_5k_current_us,Country_C_global_consumer__millions_of_households_w_inc_0_5k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_100_150k_current_us,Country_C_global_consumer__millions_of_households_w_inc_100_150k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_10_15k_current_us,Country_C_global_consumer__millions_of_households_w_inc_10_15k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_150k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_150k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_150k_current_us,Country_C_global_consumer__millions_of_households_w_inc_150k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_15_20k_current_us,Country_C_global_consumer__millions_of_households_w_inc_15_20k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_20_30k_current_us,Country_C_global_consumer__millions_of_households_w_inc_20_30k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_30_40k_current_us,Country_C_global_consumer__millions_of_households_w_inc_30_40k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_40_50k_current_us,Country_C_global_consumer__millions_of_households_w_inc_40_50k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_50_60k_current_us,Country_C_global_consumer__millions_of_households_w_inc_50_60k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_5_10k_current_us,Country_C_global_consumer__millions_of_households_w_inc_5_10k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_60_70k_current_us,Country_C_global_consumer__millions_of_households_w_inc_60_70k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_70_80k_current_us,Country_C_global_consumer__millions_of_households_w_inc_70_80k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_80_90k_current_us,Country_C_global_consumer__millions_of_households_w_inc_80_90k_current_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us,Country_C_global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us_ppp,Country_C_global_consumer__millions_of_households_w_inc_90_100k_current_us,Country_C_global_consumer__millions_of_households_w_inc_90_100k_current_us_ppp,Country_C_global_consumer__total_population,Country_C_global_consumer__total_population_0_to_14,Country_C_global_consumer__total_population_0_to_4,Country_C_global_consumer__total_population_10_to_14,Country_C_global_consumer__total_population_15_to_19,Country_C_global_consumer__total_population_15_to_64,Country_C_global_consumer__total_population_20_to_24,Country_C_global_consumer__total_population_25_to_29,Country_C_global_consumer__total_population_30_to_34,Country_C_global_consumer__total_population_35_to_39,Country_C_global_consumer__total_population_40_to_44,Country_C_global_consumer__total_population_45_to_49,Country_C_global_consumer__total_population_50_to_54,Country_C_global_consumer__total_population_55_to_59,Country_C_global_consumer__total_population_5_to_9,Country_C_global_consumer__total_population_60_to_64,Country_C_global_consumer__total_population_65,Country_C_global_consumer__total_population_65_to_69,Country_C_global_consumer__total_population_70_to_74,Country_C_global_consumer__total_population_75,Country_C_global_consumer__unemployment_rate,Country_C_global_consumer__urban_population,Country_C_global_economy__employment_total__persons,Country_C_global_economy__full_employment_potential_real_gdp__chinese_renminbi,Country_C_global_economy__unemployment__persons,Country_C_global_economy__unemployment_rate__percentage,Country_D_sales_actuals_monthly__vehiclegroup01__orderintake,Country_D_sales_actuals_monthly__vehiclegroup01__retail,Country_D_sales_flow_monthly__vehiclegroup01__cp8,Country_D_sales_stock_monthly__vehiclegroup01__physical,Country_D_sales_stock_monthly__vehiclegroup01__grossall,Country_D_sales_stock_monthly__vehiclegroup01__netimporteranddealer,Country_D_customer_vehicle_relationships__vehiclegroup01__terminated_cars,Country_D_customer_vehicle_relationships__vehiclegroup01__active_cars,Country_D_leads__vehiclegroup01__won,Country_D_leads__vehiclegroup01__first_touch_point,Country_D_leads__vehiclegroup01__lost,Country_D_leasing_contracts__vehiclegroup01__end,Country_D_leasing_contracts__vehiclegroup01__start,Country_D_premises__vehiclegroup01__flag_order_start,Country_D_premises__vehiclegroup01__in_sales,Country_D_premises__vehiclegroup01__flag_production_start,Country_D_premises__vehiclegroup01__in_production,Country_D_quota__vehiclegroup01__aq,Country_D_global_economy__employment_total__persons,Country_D_global_economy__unemployment__persons,Country_D_global_economy__unemployment_rate__percentage,Country_B_sales_actuals_monthly__vehiclegroup01__orderintake,Country_B_sales_actuals_monthly__vehiclegroup01__retail,Country_B_sales_flow_monthly__vehiclegroup01__cp8,Country_B_sales_stock_monthly__vehiclegroup01__physical,Country_B_sales_stock_monthly__vehiclegroup01__grossall,Country_B_sales_stock_monthly__vehiclegroup01__netimporteranddealer,Country_B_customer_vehicle_relationships__vehiclegroup01__terminated_cars,Country_B_customer_vehicle_relationships__vehiclegroup01__active_cars,Country_B_leads__vehiclegroup01__won,Country_B_leads__vehiclegroup01__first_touch_point,Country_B_leads__vehiclegroup01__lost,Country_B_leasing_contracts__vehiclegroup01__end,Country_B_leasing_contracts__vehiclegroup01__start,Country_B_premises__vehiclegroup01__flag_order_start,Country_B_premises__vehiclegroup01__in_sales,Country_B_premises__vehiclegroup01__flag_production_start,Country_B_premises__vehiclegroup01__in_production,Country_B_quota__vehiclegroup01__aq,Country_B_global_consumer__automobiles,Country_B_global_consumer__disposable_income_index_constant_2015_us,Country_B_global_consumer__disposable_income_index_current_us,Country_B_global_consumer__employment,Country_B_global_consumer__female_employment,Country_B_global_consumer__female_unemployment_rate,Country_B_global_consumer__gross_domestic_product_constant_2015_us,Country_B_global_consumer__gross_domestic_product_current_us,Country_B_global_consumer__households,Country_B_global_consumer__male_employment,Country_B_global_consumer__male_unemployment_rate,Country_B_global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_0_5k_current_us,Country_B_global_consumer__millions_of_households_w_inc_0_5k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_100_150k_current_us,Country_B_global_consumer__millions_of_households_w_inc_100_150k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_10_15k_current_us,Country_B_global_consumer__millions_of_households_w_inc_10_15k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_150k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_150k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_150k_current_us,Country_B_global_consumer__millions_of_households_w_inc_150k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_15_20k_current_us,Country_B_global_consumer__millions_of_households_w_inc_15_20k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_20_30k_current_us,Country_B_global_consumer__millions_of_households_w_inc_20_30k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_30_40k_current_us,Country_B_global_consumer__millions_of_households_w_inc_30_40k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_40_50k_current_us,Country_B_global_consumer__millions_of_households_w_inc_40_50k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_50_60k_current_us,Country_B_global_consumer__millions_of_households_w_inc_50_60k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_5_10k_current_us,Country_B_global_consumer__millions_of_households_w_inc_5_10k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_60_70k_current_us,Country_B_global_consumer__millions_of_households_w_inc_60_70k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_70_80k_current_us,Country_B_global_consumer__millions_of_households_w_inc_70_80k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_80_90k_current_us,Country_B_global_consumer__millions_of_households_w_inc_80_90k_current_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us,Country_B_global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us_ppp,Country_B_global_consumer__millions_of_households_w_inc_90_100k_current_us,Country_B_global_consumer__millions_of_households_w_inc_90_100k_current_us_ppp,Country_B_global_consumer__total_population,Country_B_global_consumer__total_population_0_to_14,Country_B_global_consumer__total_population_0_to_4,Country_B_global_consumer__total_population_10_to_14,Country_B_global_consumer__total_population_15_to_19,Country_B_global_consumer__total_population_15_to_64,Country_B_global_consumer__total_population_20_to_24,Country_B_global_consumer__total_population_25_to_29,Country_B_global_consumer__total_population_30_to_34,Country_B_global_consumer__total_population_35_to_39,Country_B_global_consumer__total_population_40_to_44,Country_B_global_consumer__total_population_45_to_49,Country_B_global_consumer__total_population_50_to_54,Country_B_global_consumer__total_population_55_to_59,Country_B_global_consumer__total_population_5_to_9,Country_B_global_consumer__total_population_60_to_64,Country_B_global_consumer__total_population_65,Country_B_global_consumer__total_population_65_to_69,Country_B_global_consumer__total_population_70_to_74,Country_B_global_consumer__total_population_75,Country_B_global_consumer__unemployment_rate,Country_B_global_consumer__urban_population,Country_B_global_economy__employment_salary_paid_employees__persons,Country_B_global_economy__employment_self_employed_workers__persons,Country_B_global_economy__employment_total__persons,Country_B_global_economy__full_employment_potential_real_gdp__u_s_dollar,Country_B_global_economy__unemployment__persons,Country_B_global_economy__unemployment_rate__percentage
296.0,352.0,185.04697986577182,138.78523489932886,138.0268456375839,137.26845637583892,0.0,25.0,2.4179104477611943,2.2835820895522385,2.1492537313432836,0.0,81.0,20.42187726093664,20.634568633608815,20.84726000628099,21.059951378953166,73.59472042898071,230.7161246,1759.75296,1206.831752,40.70836538,17.62216796,8.272124633,2834.135197,1943.638922,38.124,23.08619742,7.702588972,0.226399923,0.20088414,0.518564197,0.390975163,2.051246335,1.198376499,1.431411155,1.929122378,1.454609627,1.287168374,3.306008716,2.51265057,0.921263556,1.991974047,0.19797173,0.293373247,2.159061585,1.911669851,4.908277137,3.732116328,6.573658804,5.823918134,13.70362881,11.30098722,9.473867722,8.609925236,7.124702005,10.11020487,7.551700371,8.826932244,2.144610885,3.136370025,3.361171786,3.785388824,1.040996272,1.366384063,0.798002309,0.706842258,1.820391791,1.378366123,1.572627345,1.687869917,0.632985055,0.791439057,0.921037375,0.978387863,0.429654842,0.524269988,0.615679103,0.647314781,0.313137901,0.374665501,0.443674159,0.467347832,0.551659502,0.283075465,81.551677,12.72843,3.9438195,4.637285,4.5574265,55.4224495,4.5158495,5.0074535,6.752764,7.156122,6.2778745,5.6517325,4.7676575,5.131849,4.1473255,5.6037205,13.4007975,4.068235,3.555221,5.7773415,7.95,61.13521466,35.50166667,3.571,39.84766667,2518.059291,38.00015625,4.493208704,10.13333333,57.35722884616314,57.39846380763343,62.63530391436052,65.15063656404834,65.19187152551862,65.23310648698892,72.69663451311177,72.73786947458207,77.72729981248742,77.7685347739577,77.80976973542799,78.46952911895266,78.51076408042296,83.5001944183283,83.54142937979859,83.58266434126888,83.62389930273918,93.80893478590131,117.2345032,2955.948779,3689.355404,1823.94858,803.8902743,720.8499378,330.5308358,1.862883565,2748.863871,1211.539051,348.37,390.319102,3.174225416,277.9507664,158.884807,317.6870753,209.7004175,0.088899975,0.195417005,0.028104736,0.140077287,9.951992329,24.78405195,7.283282924,18.00026993,0.131491592,0.272167589,0.069674,0.230768602,10.30669472,9.947931893,0.618496214,7.985372908,8.520436191,10.84274982,0.357530433,13.41919733,0.659938279,11.08493201,0.125772804,8.323920771,0.276183067,4.624474399,0.070158798,0.980821794,0.123897439,0.754443355,0.041924421,0.365476782,40.18487536,126.1992963,22.01793222,88.77472603,0.067858496,0.335377855,0.020906648,0.189573468,0.050119394,0.178064731,0.021147414,0.112083218,0.037307027,0.184753454,0.006957322,0.084352613,0.019539699,0.081532652,0.021036747,0.062941736,1264.099069,310.1327805,84.1010105,125.0600835,107.109142,866.482679,96.028688,120.9108815,125.2141675,104.2593255,82.9380475,84.724023,60.3903585,44.914196,100.9716865,39.9938495,87.4836095,34.0476505,24.7403825,28.6955765,2.577314056,453.520823,720.85,15290.20359,19.07,2.55088549,292.0,426.0,128.5503355704698,96.41275167785236,95.88590604026845,95.35906040268458,0.0,68.0,0.5538461538461537,0.523076923076923,0.49230769230769234,0.0,31.0,3.4600550964187327,3.449035812672176,3.43801652892562,3.4269972451790633,0.7052341597796143,0.0,0.0,0.0,333.0,476.0,654.4,490.8,488.11803278688524,485.4360655737705,0.0,133.0,46.26345177137177,46.92188956262426,47.58032735387674,58.11533201391651,58.77376980516899,138.44474254671968,139.10318033797216,139.76161812922464,140.42005592047715,303.05419035984096,1264.398825,9551.471151,7118.6215,136.9244241,62.37647438,4.092468953,13754.30233,10250.952,105.975969,74.54794969,3.89879361,3.106561899,3.106561899,4.886407717,4.886407717,15.20307279,15.20307279,8.384804195,8.384804195,4.684248212,4.684248212,7.091368141,7.091368141,11.23321679,11.23321679,5.904134597,5.904134597,5.564355666,5.564355666,7.289906451,7.289906451,10.66038161,10.66038161,14.01863609,14.01863609,10.37096708,10.37096708,12.25933719,12.25933719,9.179373528,9.179373528,10.61408589,10.61408589,8.306933005,8.306933005,9.063727295,9.063727295,3.020268517,3.020268517,4.746088577,4.746088577,7.379878673,7.379878673,7.283474196,7.283474196,6.755053761,6.755053761,6.080374397,6.080374397,5.748097965,5.748097965,4.936503897,4.936503897,4.76355955,4.76355955,3.417120398,3.417120398,282.398554,60.505032,19.367405,20.583076,20.2034285,187.108714,19.324776,19.612032,20.874257,22.6700395,22.5237705,20.543394,17.00742,13.2940725,20.554551,11.055524,34.784808,9.799981,9.1259825,15.8588445,3.98712011,223.2558248,131.2416667,5.35879646,136.6004631,12735.03302,5.765536873,4.04979902
